Date,HomeTeam,AwayTeam,FTHG,FTAG,HR,AR,BbAvH,BbAvA
15/10/06,Palermo,Atalanta,2,3,0,0,1.53,6.45
15/10/06,Parma,Udinese,0,3,0,1,2.78,2.54
15/10/06,Reggina,Roma,1,0,0,0,4.65,1.75
15/10/06,Torino,Chievo,1,0,0,0,2.25,3.28
21/10/06,Cagliari,Torino,0,0,0,0,2.14,3.56
21/10/06,Messina,Empoli,2,2,0,0,2.25,3.3
22/10/06,Atalanta,Sampdoria,3,2,0,0,2.32,3.16
22/10/06,Catania,Lazio,3,1,0,0,3.26,2.24
22/10/06,Fiorentina,Reggina,3,0,0,0,1.4,8.33
22/10/06,Livorno,Siena,0,0,0,0,1.97,4.08
22/10/06,Milan,Palermo,0,2,0,0,1.5,6.93
22/10/06,Parma,Ascoli,1,0,0,0,1.99,3.88
22/10/06,Roma,Chievo,1,1,0,0,1.38,8.45
22/10/06,Udinese,Inter,0,0,0,0,3.65,2.04
25/10/06,Atalanta,Cagliari,3,3,0,0,1.91,4.26
25/10/06,Chievo,Milan,0,1,0,0,5.92,1.58
25/10/06,Empoli,Udinese,1,1,0,0,2.75,2.62
25/10/06,Inter,Livorno,4,1,0,0,1.28,10.9
25/10/06,Palermo,Messina,2,1,0,0,1.5,7
25/10/06,Reggina,Parma,3,2,1,1,1.99,3.88
25/10/06,Roma,Ascoli,2,2,0,0,1.25,11.54
25/10/06,Sampdoria,Lazio,2,0,0,2,2.19,3.34
25/10/06,Siena,Catania,1,1,0,0,1.87,4.34
25/10/06,Torino,Fiorentina,0,1,0,0,3.17,2.28
28/10/06,Milan,Inter,3,4,0,1,2.58,2.82
28/10/06,Udinese,Roma,0,1,1,0,2.62,2.71
29/10/06,Ascoli,Siena,0,1,1,1,2.54,2.86
29/10/06,Cagliari,Sampdoria,1,0,0,0,2.39,3.05
29/10/06,Catania,Torino,1,1,1,0,2.29,3.19
29/10/06,Fiorentina,Palermo,2,3,0,0,2.01,3.78
29/10/06,Lazio,Reggina,0,0,1,0,1.65,5.32
29/10/06,Livorno,Empoli,0,0,0,0,1.98,4.01
29/10/06,Messina,Chievo,2,1,1,0,2.14,3.49
29/10/06,Parma,Atalanta,3,1,0,1,2.32,3.13
04/11/06,Reggina,Catania,0,1,0,0,2.01,3.92
04/11/06,Siena,Parma,2,2,0,0,1.89,4.34
05/11/06,Atalanta,Milan,2,0,0,0,5.19,1.7
05/11/06,Chievo,Cagliari,0,0,0,0,2.17,3.47
05/11/06,Empoli,Lazio,1,1,2,1,2.45,2.95
05/11/06,Inter,Ascoli,2,0,0,0,1.15,16.7
05/11/06,Livorno,Udinese,1,0,0,1,2.48,2.94
05/11/06,Palermo,Sampdoria,2,0,0,1,1.66,5.42
05/11/06,Roma,Fiorentina,3,1,0,0,2.01,3.8
05/11/06,Torino,Messina,1,1,0,1,2.07,3.67
11/11/06,Fiorentina,Atalanta,3,1,0,0,1.63,5.52
11/11/06,Milan,Roma,1,2,0,0,1.97,3.78
12/11/06,Ascoli,Empoli,0,1,0,0,2.48,2.99
12/11/06,Catania,Livorno,3,2,0,0,2.36,3.15
12/11/06,Lazio,Udinese,5,0,0,1,2.26,3.24
12/11/06,Messina,Cagliari,2,2,0,0,2.15,3.58
12/11/06,Palermo,Torino,3,0,0,0,1.44,7.57
12/11/06,Parma,Inter,1,2,0,1,6.16,1.56
12/11/06,Sampdoria,Chievo,3,0,0,1,1.81,4.57
12/11/06,Siena,Reggina,0,1,0,0,2,3.99
18/11/06,Cagliari,Palermo,1,0,0,1,3.22,2.26
18/11/06,Empoli,Milan,0,0,0,0,5.17,1.68
19/11/06,Ascoli,Fiorentina,1,1,0,0,5.17,1.68
19/11/06,Chievo,Atalanta,2,2,0,0,2.39,2.98
19/11/06,Inter,Reggina,1,0,0,0,1.2,12.76
19/11/06,Livorno,Parma,3,0,0,1,1.9,4.26
19/11/06,Messina,Lazio,1,4,0,0,2.58,2.78
19/11/06,Roma,Catania,7,0,0,2,1.26,10.42
19/11/06,Torino,Sampdoria,1,0,0,0,2.47,2.89
19/11/06,Udinese,Siena,3,0,0,0,2.05,3.71
25/11/06,Chievo,Udinese,2,0,0,0,2.85,2.46
25/11/06,Milan,Messina,1,0,0,0,1.24,12.13
26/11/06,Atalanta,Torino,1,2,0,0,2,3.98
26/11/06,Catania,Parma,2,0,0,1,2.02,3.89
26/11/06,Empoli,Cagliari,1,0,0,0,2.26,3.34
26/11/06,Lazio,Ascoli,3,1,0,0,1.39,8.54
26/11/06,Palermo,Inter,1,2,0,0,3.02,2.36
26/11/06,Reggina,Livorno,2,2,0,1,2.26,3.29
26/11/06,Sampdoria,Roma,2,4,0,0,3.45,2.12
26/11/06,Siena,Fiorentina,1,1,0,0,3.16,2.31
02/12/06,Inter,Siena,2,0,0,0,1.2,12.94
02/12/06,Roma,Atalanta,2,1,0,1,1.31,9.42
03/12/06,Ascoli,Catania,2,2,0,0,2.46,2.91
03/12/06,Cagliari,Milan,2,2,0,1,4.5,1.82
03/12/06,Fiorentina,Lazio,1,0,0,0,1.93,3.91
03/12/06,Livorno,Chievo,0,2,0,0,1.86,4.35
03/12/06,Messina,Sampdoria,0,2,1,0,2.3,3.18
03/12/06,Parma,Palermo,0,0,0,0,3.95,1.95
03/12/06,Torino,Empoli,1,0,0,0,2.12,3.66
03/12/06,Udinese,Reggina,1,1,0,1,1.82,4.58
09/12/06,Palermo,Livorno,3,0,0,0,1.62,5.74
09/12/06,Reggina,Ascoli,2,1,0,0,1.71,5.18
10/12/06,Atalanta,Messina,3,2,0,0,1.69,5.21
10/12/06,Cagliari,Parma,0,0,0,0,1.86,4.55
10/12/06,Catania,Udinese,1,0,0,0,2.39,2.99
10/12/06,Chievo,Fiorentina,0,1,0,0,3.11,2.28
10/12/06,Empoli,Inter,0,3,0,0,5.96,1.59
10/12/06,Lazio,Roma,3,0,0,0,3.08,2.34
10/12/06,Milan,Torino,0,0,0,0,1.33,9.53
10/12/06,Sampdoria,Siena,0,0,0,1,1.89,4.17
16/12/06,Fiorentina,Milan,2,2,0,0,2.39,2.95
16/12/06,Udinese,Cagliari,3,1,1,0,1.95,4.25
17/12/06,Ascoli,Torino,0,2,1,1,2.8,2.57
17/12/06,Inter,Messina,2,0,0,0,1.14,16.4
17/12/06,Livorno,Lazio,1,1,0,1,2.52,2.81
17/12/06,Parma,Chievo,2,2,0,0,2.17,3.43
17/12/06,Reggina,Sampdoria,0,1,0,0,2.23,3.28
17/12/06,Roma,Palermo,4,0,0,1,1.86,4.16
17/12/06,Siena,Atalanta,1,1,1,0,2.28,3.2
20/12/06,Atalanta,Udinese,1,2,0,1,2.19,3.4
20/12/06,Cagliari,Fiorentina,0,2,0,0,3.1,2.38
20/12/06,Chievo,Reggina,3,2,0,0,2.01,3.93
20/12/06,Empoli,Siena,1,0,0,0,2.14,3.61
20/12/06,Lazio,Inter,0,2,0,1,3.76,2.03
20/12/06,Messina,Parma,1,1,0,0,2.19,3.42
20/12/06,Milan,Catania,3,0,0,0,1.3,10.05
20/12/06,Palermo,Ascoli,4,0,0,0,1.23,11.85
20/12/06,Sampdoria,Livorno,4,1,0,0,1.99,4
20/12/06,Torino,Roma,1,2,1,0,4.47,1.83
23/12/06,Ascoli,Chievo,3,0,0,1,2.87,2.49
23/12/06,Catania,Sampdoria,4,2,0,0,2.34,3.1
23/12/06,Fiorentina,Messina,4,0,0,1,1.26,11.1
23/12/06,Inter,Atalanta,2,1,0,0,1.23,11.64
23/12/06,Livorno,Torino,1,1,0,1,2.18,3.51
23/12/06,Parma,Lazio,1,3,0,1,2.92,2.42
23/12/06,Reggina,Empoli,4,1,0,0,2.11,3.58
23/12/06,Roma,Cagliari,2,0,0,0,1.22,12.53
23/12/06,Siena,Palermo,1,1,0,0,3.32,2.2
23/12/06,Udinese,Milan,0,3,0,0,3.46,2.13
13/01/07,Empoli,Parma,2,0,0,1,2.08,3.8
13/01/07,Torino,Inter,1,3,1,0,6.44,1.56
14/01/07,Atalanta,Livorno,5,1,0,1,1.98,3.93
14/01/07,Cagliari,Ascoli,1,0,0,0,1.65,5.49
14/01/07,Chievo,Catania,2,1,0,0,2.25,3.24
14/01/07,Lazio,Siena,1,1,0,0,1.63,5.72
14/01/07,Messina,Roma,1,1,1,0,6.27,1.55
14/01/07,Milan,Reggina,3,1,0,0,1.26,10.72
14/01/07,Palermo,Udinese,2,0,0,0,1.72,4.82
14/01/07,Sampdoria,Fiorentina,0,0,0,0,2.77,2.6
20/01/07,Ascoli,Atalanta,1,3,0,0,3.12,2.28
20/01/07,Reggina,Palermo,0,0,0,0,3.06,2.31
21/01/07,Catania,Cagliari,0,1,0,0,2,4.01
21/01/07,Empoli,Sampdoria,2,0,0,0,2.4,3.06
21/01/07,Inter,Fiorentina,3,1,0,0,1.5,6.79
21/01/07,Lazio,Milan,0,0,0,0,3.28,2.2
21/01/07,Livorno,Roma,1,1,0,1,4.4,1.85
21/01/07,Parma,Torino,1,0,0,0,2.43,3
21/01/07,Siena,Chievo,2,1,0,0,2.15,3.55
21/01/07,Udinese,Messina,1,0,0,0,1.57,6.1
24/01/07,Catania,Empoli,2,1,0,0,2.16,3.53
27/01/07,Palermo,Lazio,0,3,0,0,1.91,4.16
27/01/07,Torino,Udinese,2,3,1,0,2.39,3.06
28/01/07,Atalanta,Catania,1,1,0,0,1.74,4.88
28/01/07,Cagliari,Reggina,0,2,0,0,2.09,3.74
28/01/07,Chievo,Empoli,0,0,0,0,2.24,3.33
28/01/07,Fiorentina,Livorno,2,1,0,0,1.51,6.88
28/01/07,Messina,Ascoli,1,2,0,1,1.75,4.87
28/01/07,Milan,Parma,1,0,0,0,1.25,11
28/01/07,Roma,Siena,1,0,0,1,1.38,8.37
28/01/07,Sampdoria,Inter,0,2,1,0,5.13,1.69
02/02/07,Catania,Palermo,1,2,0,0,2.76,2.61
11/02/07,Atalanta,Lazio,0,0,0,0,2.56,2.8
11/02/07,Cagliari,Siena,2,2,0,0,2.26,3.32
11/02/07,Chievo,Inter,0,2,0,0,7.25,1.44
11/02/07,Fiorentina,Udinese,2,0,0,0,1.75,4.82
11/02/07,Messina,Catania,1,1,0,0,2.54,2.87
11/02/07,Milan,Livorno,2,1,0,0,1.3,9.64
11/02/07,Palermo,Empoli,0,1,0,0,1.58,6.06
11/02/07,Roma,Parma,3,0,0,1,1.26,10.37
11/02/07,Sampdoria,Ascoli,2,0,0,1,1.54,6.47
11/02/07,Torino,Reggina,1,2,0,0,2.22,3.36
17/02/07,Empoli,Roma,1,0,1,0,3.97,1.93
17/02/07,Inter,Cagliari,1,0,0,0,1.19,13.44
17/02/07,Siena,Milan,3,4,0,1,4.88,1.76
18/02/07,Ascoli,Udinese,2,2,0,0,3.62,2.06
18/02/07,Catania,Fiorentina,0,1,1,0,3.75,2.02
18/02/07,Lazio,Torino,2,0,0,0,1.56,6.38
18/02/07,Livorno,Messina,2,1,0,0,1.69,5.41
18/02/07,Palermo,Chievo,1,1,0,0,1.51,6.65
18/02/07,Parma,Sampdoria,0,1,0,0,2.63,2.71
18/02/07,Reggina,Atalanta,1,1,0,1,2.14,3.53
24/02/07,Atalanta,Palermo,1,1,0,0,2.31,3.15
24/02/07,Chievo,Torino,3,0,0,0,2.12,3.6
25/02/07,Cagliari,Lazio,0,2,1,0,2.98,2.45
25/02/07,Catania,Inter,2,5,1,0,8.31,1.36
25/02/07,Fiorentina,Empoli,2,0,0,0,1.57,6.18
25/02/07,Livorno,Ascoli,0,0,0,0,1.61,5.9
25/02/07,Messina,Siena,1,0,0,0,2.46,2.97
25/02/07,Milan,Sampdoria,1,0,1,1,1.38,8.32
25/02/07,Roma,Reggina,3,0,0,0,1.35,8.47
25/02/07,Udinese,Parma,3,3,0,0,1.59,5.95
28/02/07,Ascoli,Parma,0,0,1,0,2.59,2.73
28/02/07,Chievo,Roma,2,2,0,0,4.02,1.93
28/02/07,Empoli,Messina,3,1,0,1,1.65,5.68
28/02/07,Inter,Udinese,1,1,0,0,1.28,10.11
28/02/07,Lazio,Catania,3,1,0,0,1.5,6.9
28/02/07,Palermo,Milan,0,0,0,0,3.06,2.32
28/02/07,Reggina,Fiorentina,1,1,0,0,3.28,2.23
28/02/07,Sampdoria,Atalanta,2,1,0,0,2.1,3.65
28/02/07,Siena,Livorno,0,0,0,0,2.17,3.57
28/02/07,Torino,Cagliari,1,0,1,0,2.16,3.56
03/03/07,Ascoli,Roma,1,1,0,0,5.51,1.64
03/03/07,Livorno,Inter,1,2,0,1,4.67,1.8
03/03/07,Milan,Chievo,3,1,0,0,1.36,8.57
04/03/07,Cagliari,Atalanta,2,0,0,1,2.36,3.14
04/03/07,Catania,Siena,1,1,0,0,2.42,3.09
04/03/07,Fiorentina,Torino,5,1,0,0,1.36,8.7
04/03/07,Lazio,Sampdoria,1,0,0,0,1.71,5.15
04/03/07,Messina,Palermo,2,0,0,1,3.22,2.3
04/03/07,Parma,Reggina,2,2,0,0,2.34,3.1
04/03/07,Udinese,Empoli,0,1,0,0,2.04,3.79
10/03/07,Sampdoria,Cagliari,1,1,0,0,1.8,4.76
11/03/07,Atalanta,Parma,1,1,0,0,1.83,4.52
11/03/07,Chievo,Messina,1,1,0,1,1.81,4.85
11/03/07,Empoli,Livorno,2,2,0,1,1.95,4.3
11/03/07,Inter,Milan,2,1,0,0,2.35,3.08
11/03/07,Palermo,Fiorentina,1,1,1,0,2.71,2.63
11/03/07,Reggina,Lazio,2,3,0,0,2.58,2.82
11/03/07,Roma,Udinese,3,1,0,0,1.51,6.67
11/03/07,Siena,Ascoli,0,1,0,0,1.67,5.66
11/03/07,Torino,Catania,1,0,0,0,2.09,3.68
17/03/07,Sampdoria,Palermo,1,1,1,0,2.37,3.11
18/03/07,Ascoli,Inter,1,2,0,0,8.71,1.37
18/03/07,Cagliari,Chievo,0,2,0,0,2.11,3.75
18/03/07,Catania,Reggina,1,4,0,0,2.54,2.9
18/03/07,Fiorentina,Roma,0,0,1,0,2.39,3.01
18/03/07,Lazio,Empoli,3,1,0,0,1.64,5.62
18/03/07,Messina,Torino,0,3,0,0,2.16,3.58
18/03/07,Milan,Atalanta,1,0,0,0,1.35,8.88
18/03/07,Parma,Siena,1,0,0,1,2.23,3.38
18/03/07,Udinese,Livorno,4,0,0,0,1.97,4.16
31/03/07,Reggina,Siena,0,1,1,1,1.88,4.41
31/03/07,Roma,Milan,1,1,0,0,2.36,3.1
01/04/07,Atalanta,Fiorentina,2,2,0,0,3.06,2.39
01/04/07,Cagliari,Messina,2,0,0,1,1.87,4.47
01/04/07,Chievo,Sampdoria,1,1,0,0,2.32,3.19
01/04/07,Empoli,Ascoli,4,1,0,1,1.6,5.89
01/04/07,Inter,Parma,2,0,0,0,1.22,11.52
01/04/07,Livorno,Catania,4,1,0,1,1.95,4.07
01/04/07,Torino,Palermo,0,0,0,0,2.6,2.81
01/04/07,Udinese,Lazio,2,4,1,0,2.79,2.58
07/04/07,Atalanta,Chievo,1,0,1,2,2.05,3.93
07/04/07,Catania,Roma,0,2,0,0,4.85,1.77
07/04/07,Fiorentina,Ascoli,4,0,0,0,1.19,14.1
07/04/07,Lazio,Messina,1,0,0,1,1.29,10.59
07/04/07,Milan,Empoli,3,1,0,0,1.44,7.66
07/04/07,Palermo,Cagliari,1,3,1,0,1.68,5.45
07/04/07,Parma,Livorno,1,0,0,1,2.07,3.74
07/04/07,Reggina,Inter,0,0,0,0,5.62,1.66
07/04/07,Sampdoria,Torino,1,0,0,1,1.91,4.47
07/04/07,Siena,Udinese,2,2,0,0,2.43,3.12
14/04/07,Cagliari,Empoli,0,0,0,0,2.38,3.31
14/04/07,Udinese,Chievo,2,1,1,1,1.96,4.34
15/04/07,Ascoli,Lazio,2,2,0,1,8.31,1.4
15/04/07,Fiorentina,Siena,1,0,1,0,1.32,9.44
15/04/07,Inter,Palermo,2,2,0,0,1.41,8.13
15/04/07,Livorno,Reggina,1,1,0,0,2.46,3.51
15/04/07,Messina,Milan,1,3,0,0,6.85,1.51
15/04/07,Parma,Catania,1,1,0,0,1.73,5.09
15/04/07,Roma,Sampdoria,4,0,0,0,1.52,6.89
15/04/07,Torino,Atalanta,1,2,0,1,2.29,3.52
18/04/07,Ascoli,Milan,2,5,0,0,9.48,1.31
18/04/07,Empoli,Atalanta,2,0,0,1,1.96,4.27
18/04/07,Inter,Roma,1,3,0,0,1.88,4.31
18/04/07,Lazio,Chievo,0,0,2,1,1.46,7.2
18/04/07,Livorno,Cagliari,2,1,0,0,2.74,4.68
18/04/07,Parma,Fiorentina,2,0,0,0,3.47,2.15
18/04/07,Reggina,Messina,3,1,0,1,1.65,5.68
18/04/07,Siena,Torino,1,0,0,0,2.5,4.36
18/04/07,Udinese,Sampdoria,1,0,0,0,2.18,3.57
21/04/07,Milan,Cagliari,3,1,1,0,1.27,10.54
21/04/07,Sampdoria,Messina,3,1,0,0,1.56,6.03
22/04/07,Atalanta,Roma,2,1,0,1,4.13,1.92
22/04/07,Chievo,Livorno,2,1,0,0,1.68,5.52
22/04/07,Empoli,Torino,0,0,0,0,1.89,4.69
22/04/07,Lazio,Fiorentina,0,1,0,0,2.31,3.22
22/04/07,Palermo,Parma,3,4,1,0,1.74,5.02
22/04/07,Reggina,Udinese,1,1,0,0,2.02,3.95
22/04/07,Siena,Inter,1,2,0,0,5.83,1.65
28/04/07,Fiorentina,Chievo,1,0,0,0,1.43,7.72
28/04/07,Torino,Milan,0,1,1,0,4.65,2.31
29/04/07,Ascoli,Reggina,2,3,1,0,5.21,1.61
29/04/07,Inter,Empoli,3,1,0,0,1.54,6.74
29/04/07,Livorno,Palermo,1,2,0,0,3.18,3.06
29/04/07,Messina,Atalanta,0,0,0,0,1.89,3.92
29/04/07,Parma,Cagliari,2,1,0,1,1.84,4.75
29/04/07,Roma,Lazio,0,0,0,0,2.15,3.41
29/04/07,Siena,Sampdoria,0,2,0,0,1.8,4.91
29/04/07,Udinese,Catania,0,1,3,0,1.97,4.62
02/05/07,Catania,Ascoli,3,3,0,0,1.31,9.7
06/05/07,Atalanta,Siena,3,1,0,2,2.78,3.3
06/05/07,Cagliari,Udinese,2,1,0,1,1.48,7.11
06/05/07,Chievo,Parma,1,0,0,0,2.11,3.64
06/05/07,Empoli,Catania,2,1,0,0,1.86,5.21
06/05/07,Lazio,Livorno,1,0,0,0,1.5,7.27
06/05/07,Messina,Inter,0,1,0,0,6.69,1.55
06/05/07,Milan,Fiorentina,0,0,0,0,1.88,4.35
06/05/07,Palermo,Roma,1,2,0,0,2.13,3.41
06/05/07,Sampdoria,Reggina,0,0,0,0,2.44,3.37
06/05/07,Torino,Ascoli,1,0,0,0,1.19,12.79
13/05/07,Ascoli,Palermo,3,2,0,1,8.07,1.36
13/05/07,Catania,Milan,1,1,0,0,5.81,1.7
13/05/07,Fiorentina,Cagliari,1,0,0,0,1.4,8.33
13/05/07,Inter,Lazio,4,3,0,1,1.92,4.26
13/05/07,Livorno,Sampdoria,1,0,0,0,1.54,6.29
13/05/07,Parma,Messina,4,1,0,0,1.16,15.15
13/05/07,Reggina,Chievo,1,1,0,0,2.01,4.12
13/05/07,Roma,Torino,0,1,0,0,1.72,5.81
13/05/07,Siena,Empoli,2,0,0,1,1.66,5.16
13/05/07,Udinese,Atalanta,2,3,0,0,2.55,3.19
19/05/07,Milan,Udinese,2,3,0,0,2.04,4.17
20/05/07,Atalanta,Inter,1,1,0,0,2.51,2.73
20/05/07,Cagliari,Roma,3,2,0,0,1.52,5.66
20/05/07,Chievo,Ascoli,1,0,0,0,1.11,17.19
20/05/07,Empoli,Reggina,3,3,0,0,3.09,2.59
20/05/07,Lazio,Parma,0,0,0,0,3.39,2.53
20/05/07,Messina,Fiorentina,2,2,0,0,7.84,1.4
20/05/07,Palermo,Siena,2,1,0,0,2.38,3.39
20/05/07,Sampdoria,Catania,1,0,0,1,2.64,2.51
20/05/07,Torino,Livorno,0,0,0,0,3.17,9.21
27/05/07,Ascoli,Cagliari,2,1,1,1,2.14,3.49
27/05/07,Catania,Chievo,2,0,0,0,2.57,2.68
27/05/07,Fiorentina,Sampdoria,5,1,0,0,1.6,6.29
27/05/07,Inter,Torino,3,0,0,0,1.39,8.81
27/05/07,Livorno,Atalanta,4,2,0,0,2.38,3.72
27/05/07,Parma,Empoli,3,1,0,0,1.76,14.94
27/05/07,Reggina,Milan,2,0,0,0,1.26,7.06
27/05/07,Roma,Messina,4,3,0,0,1.18,13.03
27/05/07,Siena,Lazio,2,1,0,0,1.21,8.48
27/05/07,Udinese,Palermo,1,2,0,0,2.3,3.43
25/08/07,Juventus,Livorno,5,1,0,0,1.33,9.27
25/08/07,Lazio,Torino,2,2,0,1,1.75,4.75
26/08/07,Fiorentina,Empoli,3,1,0,0,1.51,6.87
26/08/07,Genoa,Milan,0,3,0,0,5.6,1.64
26/08/07,Inter,Udinese,1,1,1,0,1.26,11.09
26/08/07,Napoli,Cagliari,0,2,0,0,1.87,4.38
26/08/07,Palermo,Roma,0,2,0,0,3.04,2.3
26/08/07,Parma,Catania,2,2,0,0,1.82,4.54
26/08/07,Reggina,Atalanta,1,1,0,0,2.34,3.08
26/08/07,Siena,Sampdoria,1,2,0,0,2.6,2.76
01/09/07,Empoli,Inter,0,2,0,0,6.81,1.52
02/09/07,Atalanta,Parma,2,0,0,0,2.07,3.68
02/09/07,Cagliari,Juventus,2,3,1,1,5.41,1.67
02/09/07,Catania,Genoa,0,0,0,0,2.26,3.15
02/09/07,Livorno,Palermo,2,4,0,0,2.96,2.42
02/09/07,Roma,Siena,3,0,0,0,1.23,12.08
02/09/07,Sampdoria,Lazio,0,0,1,0,2.21,3.25
02/09/07,Torino,Reggina,2,2,0,0,1.79,4.7
02/09/07,Udinese,Napoli,0,5,0,0,1.76,4.85
03/09/07,Milan,Fiorentina,1,1,0,0,1.55,6.55
15/09/07,Lazio,Empoli,0,0,0,0,1.6,5.94
15/09/07,Siena,Milan,1,1,1,0,6.82,1.51
16/09/07,Fiorentina,Atalanta,2,2,0,1,1.51,6.86
16/09/07,Genoa,Livorno,1,1,1,1,1.89,4.21
16/09/07,Inter,Catania,2,0,0,0,1.17,14.15
16/09/07,Juventus,Udinese,0,1,0,0,1.35,8.42
16/09/07,Napoli,Sampdoria,2,0,0,0,2.3,3.17
16/09/07,Palermo,Torino,1,1,0,0,1.66,5.3
16/09/07,Parma,Cagliari,1,1,0,0,2.19,3.33
16/09/07,Reggina,Roma,0,2,1,0,5.67,1.6
22/09/07,Milan,Parma,1,1,0,0,1.24,11.54
22/09/07,Udinese,Reggina,2,0,0,0,1.69,5.25
23/09/07,Atalanta,Lazio,2,1,0,0,2.43,2.98
23/09/07,Cagliari,Palermo,0,1,0,0,2.69,2.68
23/09/07,Catania,Fiorentina,0,1,1,0,3.48,2.11
23/09/07,Empoli,Napoli,0,0,0,0,2.44,2.95
23/09/07,Livorno,Inter,2,2,0,1,7.16,1.48
23/09/07,Roma,Juventus,2,2,0,0,1.88,4.17
23/09/07,Sampdoria,Genoa,0,0,0,0,2.09,3.6
23/09/07,Torino,Siena,1,1,0,1,1.72,5.02
26/09/07,Catania,Empoli,1,0,1,1,2.3,3.27
26/09/07,Fiorentina,Roma,2,2,1,0,2.85,2.53
26/09/07,Genoa,Udinese,3,2,1,0,2.47,3.01
26/09/07,Inter,Sampdoria,3,0,0,0,1.37,8.7
26/09/07,Juventus,Reggina,4,0,0,0,1.27,11.59
26/09/07,Lazio,Cagliari,3,1,0,0,1.7,5.34
26/09/07,Napoli,Livorno,1,0,0,0,1.77,4.91
26/09/07,Palermo,Milan,2,1,0,0,3.41,2.17
26/09/07,Parma,Torino,2,0,0,0,2.31,3.24
26/09/07,Siena,Atalanta,1,1,0,0,2.43,3.04
29/09/07,Livorno,Fiorentina,0,3,1,0,3.56,2.11
29/09/07,Roma,Inter,1,4,1,0,2.39,3.01
30/09/07,Cagliari,Siena,1,0,0,0,1.96,4.02
30/09/07,Empoli,Palermo,3,1,0,1,2.87,2.5
30/09/07,Milan,Catania,1,1,0,0,1.21,13.47
30/09/07,Napoli,Genoa,1,2,0,0,2.01,3.93
30/09/07,Reggina,Lazio,1,1,1,0,2.87,2.51
30/09/07,Sampdoria,Atalanta,3,0,0,0,2.01,3.82
30/09/07,Torino,Juventus,0,1,0,0,4.51,1.82
30/09/07,Udinese,Parma,2,1,0,0,1.86,4.37
06/10/07,Atalanta,Udinese,0,0,0,0,2.39,3.08
06/10/07,Inter,Napoli,2,1,0,0,1.28,10.13
07/10/07,Catania,Livorno,1,0,0,1,1.96,4.15
07/10/07,Fiorentina,Juventus,1,1,0,0,2.44,2.93
07/10/07,Genoa,Cagliari,2,0,0,0,1.99,4.06
07/10/07,Lazio,Milan,1,5,0,0,3.24,2.26
07/10/07,Palermo,Reggina,1,1,1,0,1.52,6.82
07/10/07,Parma,Roma,0,3,1,0,4.43,1.83
07/10/07,Siena,Empoli,3,0,0,1,2.35,3.16
07/10/07,Torino,Sampdoria,1,0,0,1,2.29,3.24
20/10/07,Reggina,Inter,0,1,0,0,7.35,1.47
20/10/07,Roma,Napoli,4,4,0,0,1.37,8.55
21/10/07,Atalanta,Torino,2,2,0,1,2.14,3.66
21/10/07,Cagliari,Catania,1,1,0,0,2.01,4.07
21/10/07,Fiorentina,Siena,3,0,0,0,1.35,9.05
21/10/07,Juventus,Genoa,1,0,1,0,1.37,8.47
21/10/07,Livorno,Lazio,0,1,0,1,3.11,2.36
21/10/07,Milan,Empoli,0,1,0,0,1.24,12.06
21/10/07,Sampdoria,Parma,3,0,0,0,1.8,4.76
21/10/07,Udinese,Palermo,1,1,0,0,2.25,3.29
27/10/07,Napoli,Juventus,3,1,0,0,3.16,2.27
27/10/07,Torino,Cagliari,2,0,0,0,1.85,4.54
28/10/07,Catania,Sampdoria,2,0,0,0,2.48,2.95
28/10/07,Empoli,Atalanta,0,1,0,0,2.23,3.42
28/10/07,Genoa,Fiorentina,0,0,0,0,2.92,2.49
28/10/07,Lazio,Udinese,0,1,0,0,2.23,3.32
28/10/07,Milan,Roma,0,1,1,0,2.12,3.41
28/10/07,Palermo,Inter,0,0,0,0,4.03,1.93
28/10/07,Parma,Livorno,3,2,0,1,1.74,5.16
28/10/07,Siena,Reggina,0,0,0,0,1.99,4.06
31/10/07,Atalanta,Cagliari,2,2,1,0,1.79,4.94
31/10/07,Fiorentina,Napoli,1,0,0,0,1.67,5.33
31/10/07,Inter,Genoa,4,1,0,0,1.27,11.26
31/10/07,Juventus,Empoli,3,0,0,0,1.29,10.32
31/10/07,Palermo,Parma,1,1,0,0,1.62,5.73
31/10/07,Reggina,Livorno,1,3,0,0,1.87,4.25
31/10/07,Roma,Lazio,3,2,0,0,1.73,4.97
31/10/07,Sampdoria,Milan,0,5,0,0,3.6,2.09
31/10/07,Siena,Catania,1,1,0,0,2.11,3.73
31/10/07,Udinese,Torino,2,1,1,1,1.84,4.66
03/11/07,Lazio,Fiorentina,0,1,1,0,2.77,2.61
03/11/07,Milan,Torino,0,0,0,0,1.3,10.52
04/11/07,Cagliari,Sampdoria,0,3,0,1,2.27,3.26
04/11/07,Catania,Atalanta,1,2,0,0,2.2,3.42
04/11/07,Empoli,Roma,2,2,0,0,5.47,1.65
04/11/07,Genoa,Palermo,3,3,0,0,2.36,3.07
04/11/07,Juventus,Inter,1,1,0,0,2.75,2.6
04/11/07,Livorno,Udinese,0,0,0,0,2.93,2.43
04/11/07,Napoli,Reggina,1,1,0,0,1.58,6.22
04/11/07,Parma,Siena,2,2,0,0,1.87,4.39
10/11/07,Palermo,Napoli,2,1,0,0,2.18,3.44
10/11/07,Sampdoria,Empoli,3,0,0,0,1.76,5.06
11/11/07,Fiorentina,Udinese,1,2,1,0,1.67,5.54
